site_key,lat,lon,number_of_connections,total_power_kw
hash::23f5a9c30bd65c2c,38.192062,-1.334464,2,
hash::1c431cc37ed2708f,41.29752,1.777909,2,
hash::d35b7389f83438f6,42.153248,2.466856,2,
hash::3de6325d7bb85dca,37.1872,-2.958882,2,
hash::de72f94f0c9fac64,41.424202,0.940788,2,
hash::e6af6632971aa423,38.886127,1.404998,2,
hash::f73a2c694855d478,41.493896,-2.536626,2,
hash::551f2cdbae0a104e,41.4522,1.176398,2,
hash::9e41d27660a46a96,39.51246,-0.453621,2,
hash::4a2a9ebbe6a9b914,41.791065,3.047119,2,
hash::6160b4b72082ace9,38.147655,-2.30088,2,
hash::7a0c5ddb8ec8c41b,40.42684,-3.714355,2,
hash::78d9b71368eaf8e6,37.180065,-3.605239,2,
hash::2091552b2b6906a1,40.49402,-3.717075,2,
hash::fbb99ccba3358928,36.489174,-4.955361,2,
hash::a346d6057841b7bd,43.52209,-5.682398,2,
hash::25b350331f279163,28.483921,-16.31383,2,
hash::b913c8d0ffb799f1,38.96715,1.281958,2,
hash::089368c69367a289,42.32394,2.047492,2,
hash::0df950bdd19b22c7,39.54062,2.43771,2,
hash::5d18613fbceb8745,40.567642,-3.91719,2,
hash::297b04bdd0587e79,43.462894,-3.808622,2,
hash::26c0f02939067eec,28.960056,-13.594303,2,
hash::500038d168e5657b,40.42687,-3.714385,2,
hash::d3e0ee2082721a06,28.709394,-13.871079,2,
hash::74e7bc9982b659e6,41.47038,-2.530493,2,
hash::cd586a6a951e8827,41.79102,3.047094,2,
hash::7c04fc109a91afa3,27.753391,-18.015152,2,
hash::9dc4c776bfe11772,28.112734,-15.42955,2,
hash::581e83e19ccdb76c,43.3879,-4.398196,2,
hash::995cf00dc38e2bc1,40.4526,-3.880601,2,
hash::d664a8b06828f265,43.57452,-6.238355,2,
hash::2cc4deb0727c528f,41.817673,0.729459,2,
hash::7a81050b35cb2b6a,37.15301,-3.61458,2,
hash::6fd1c8e3875800f8,37.89126,-4.785366,2,
hash::75f665af546b28e5,28.708826,-13.872191,2,
hash::7bd90a3f6eb30c12,28.463835,-16.25227,2,
hash::dc0de32772690286,43.30187,-4.818385,2,
hash::684ee1a840f43999,39.667255,-0.264082,2,
hash::383e136aa82f160c,39.63174,2.733854,2,
hash::c9f08df39e1d416e,37.15307,-3.61456,2,
hash::331aca2281108d0f,38.17676,-3.775358,2,
hash::d40ea6512b766c81,43.27086,-2.944025,2,
hash::798ce9e5bb60681a,42.35262,3.109008,2,
hash::a3c2f2b7f069b524,41.552902,0.707321,2,
hash::dca090f64164db96,36.75316,-4.098675,2,
hash::b7f2d04595973f93,28.09746,-15.442158,2,
hash::d119650501324ae1,40.44188,-3.834401,2,
hash::ef7d027b57b617d3,41.09063,0.644103,2,
hash::3266e6b4519eb164,39.631615,2.733853,2,
hash::277a401cf91be2a8,43.405964,-5.789971,2,
hash::6d39e57b9da4ade4,41.19131,1.592585,2,
hash::3b1cc41ac2f190d8,37.408226,-5.945831,2,
hash::2f5c7533fba9c0fd,42.9789,-1.366458,2,
hash::bb972873fe7c216e,43.258705,-2.939577,2,
hash::fac33f95b7398219,37.27549,-6.925494,2,
hash::3c1cae0c3b9c0dd2,40.454853,0.451564,2,
hash::ac04cd639d7566e0,40.47436,-3.883755,2,
hash::696fc9b760e93681,43.542416,-5.640034,2,
hash::132b67791514b89e,41.429153,2.211438,2,
hash::94ede6eaccacee1a,41.541286,-0.994009,2,
hash::c3dc5f3f0b695eeb,39.631573,2.733856,2,
hash::85014d75565e8ea8,41.840675,-2.043714,2,
hash::031d11de1d5b8c52,39.631653,2.733858,2,
hash::de4f29659b5dea2c,37.400166,-5.709088,2,
hash::685fe031f735a0c5,41.51237,2.38464,2,
hash::c93936463e6fd663,41.452232,1.176428,2,
hash::1882a4aafb154b70,28.449694,-16.46059,2,
hash::6f0104ad41084741,36.58259,-4.535385,2,
hash::6092dd8b1318ea52,41.85389,3.081191,2,
hash::d25930f372ceb87b,39.57844,2.649867,2,
hash::59c96a53ead3d654,41.983753,3.193684,2,
hash::04fe0fc97366fb84,40.438046,-3.67257,2,
hash::cb31db9bd709f806,39.51243,2.751454,2,
hash::c11acdfb3fe81bd3,41.891026,2.877785,2,
hash::f0080fb7aaf20a90,41.118244,1.242445,2,
hash::797f2d8dbdc9b5f0,42.42841,-6.990223,2,
hash::cb0857e76de1164c,41.50734,2.035361,2,
hash::7b861c0ca4f69df7,41.590412,2.591586,2,
hash::bb850c3cd86a2ebb,38.88279,-6.993751,2,
hash::e21c636772954e0c,40.567642,-3.91719,2,
hash::1bed0b03dc6730c8,41.527847,2.434212,2,
hash::53d3b59a00bd9c88,42.233963,2.865326,2,
hash::f7516359c7fb28d9,39.631702,2.733857,2,
hash::b3f553a4cd1f60ce,28.055471,-14.325392,2,
hash::72d7288fdc60ff6c,37.36419,-5.98296,2,
hash::563d6faf2decbc34,42.83706,-2.657529,2,
hash::417a38beb014127e,36.624535,-4.5019,2,
hash::17619cd18e995a40,41.645344,1.140999,2,
hash::d53e4f66b93bf2a2,41.866592,3.073229,2,
hash::07b95380a9fb40ea,40.314617,-3.860327,2,
hash::424cb56c6b2ced9e,42.03725,3.127402,2,
hash::c52df09950d7dec5,41.42918,2.211408,2,
hash::b07937dd47b2cf8d,39.88935,4.251749,2,
hash::e909d0262783e680,41.57644,-0.645362,2,
hash::78a761159e0643a3,40.451637,-3.865934,2,
hash::8eb3acb75261bea4,43.43627,-7.987354,2,
hash::3c03fd2db39d0bfd,41.49181,2.074652,2,
hash::36545308de332b8a,39.98662,4.020113,2,
hash::5319eefbb57c602a,43.56554,-6.150757,2,
hash::e8aa5acce10f9f36,41.78803,3.023665,2,
hash::ccfdb257faba1b39,40.6351,-3.172785,2,
hash::130e52cb23d1b5fd,41.728706,1.513595,2,
hash::04eb4bde99399321,41.283382,-0.325977,2,
hash::32fa857a2dc355b9,39.85918,4.261254,2,
hash::b8a44880cc5a5a3a,39.468494,-0.355657,2,
hash::ccf60399f371574c,41.52828,2.434829,2,
hash::5f3c252c85ec06af,38.07353,-1.199389,2,
hash::c9536c85adbb1961,41.557735,2.015973,2,
hash::a553c6dbe8cb44d7,42.340996,-3.697271,2,
hash::fd589affc496b7d3,42.013973,-4.52099,2,
hash::1ea6694a901f3092,41.19131,1.592585,2,
hash::abdf0d89c1b57e8c,41.569695,-0.741913,2,
hash::639648b4375fec48,40.421394,-3.689573,2,
hash::d2e11cc2dbf43ec1,41.3383,-1.222312,2,
hash::955d6d4f3630db51,43.33924,-8.40429,2,
hash::06ff413ef7522b83,39.35399,-3.487215,2,
hash::5c3e98db844f9930,41.960426,2.8112,2,
hash::3207d2e26ea48bd3,36.174812,-5.361,2,
hash::ede5a773715e30ef,40.397263,-3.784647,2,
hash::9a21073bda78420e,43.4881,-8.202326,2,
hash::22962de1f74eade1,41.60549,0.632559,2,
hash::345cc33452ad47f3,40.397263,-3.784557,2,
hash::c90fc7fc56c0be36,37.592896,-2.46555,2,
hash::84b93c1ecd02a314,37.591595,-2.465149,2,
hash::59eb59cfd6097dab,41.325336,-1.667795,2,
hash::a79d143b6330cd1b,37.38176,-5.733054,2,
hash::3a9df25e3761ad83,28.0112,-15.387281,2,
hash::4b99b4d2ac320764,37.378296,-6.082624,2,
hash::a1ac37d17a4faea8,40.397415,-3.784497,2,
hash::ef99d73694c7583a,37.174,-5.774303,2,
hash::ed2233f685b20b91,40.397434,-3.784407,2,
hash::b75070c83bb67267,40.440674,-3.53759,2,
hash::b58a3412db466fc4,43.333588,-4.066431,2,
hash::31755001460c172f,37.375072,-5.909152,2,
hash::17094473d900564d,40.397434,-3.784437,2,
hash::fff8bc244755a93d,40.397263,-3.784587,2,
hash::f7b375e95544336d,40.35586,-3.669217,2,
hash::02845dafd36a7e60,40.9303,-4.110429,2,
hash::4df60734b7225c19,41.325367,-1.667825,2,
hash::ecbda1da41505546,28.38599,-13.866597,2,
hash::2872a37802831cd8,40.397434,-3.784467,2,
hash::31486ab0d9b01098,40.397263,-3.784617,2,
hash::d1baa3746ba15f1e,40.39728,-3.784537,2,
hash::b94bed47df9124b0,40.397434,-3.784377,2,
hash::b05e3c67a7bc26a1,42.17304,-1.698983,2,
hash::3484a5cbf69d103c,37.629192,-1.003453,2,
hash::b4422c92b6a74d8f,42.29965,2.93955,2,
hash::f67826668fc530ec,36.69442,-6.158011,2,
hash::94ee9224494d9a1e,41.18663,1.513698,2,
hash::a4877b4d1bea0a37,37.89138,-4.75568,2,
hash::4690d90fe1caee49,37.89739,-4.785397,2,
hash::a01da8150798ff36,36.69442,-6.158011,2,
hash::cc4b7f7584162941,37.666138,-4.940432,2,
hash::bd5332c7bdf10e4f,28.121632,-15.424817,2,
hash::677f6600401285bc,40.629642,-3.16245,2,
hash::f88cf252b6b7d9d1,41.80679,3.053184,2,
hash::e39907ff945768a3,42.857437,-2.718022,2,
hash::f8982c28c3bfcf6f,40.451183,-3.447895,2,
hash::a3ddae22c99d6476,41.664024,-0.857912,2,
hash::be0226b6312bbb72,40.403793,-3.690023,2,
hash::25feaf49656033dd,38.093063,-3.640412,2,
hash::8edda31e862430f1,41.644356,-0.906957,2,
hash::641454c6930fa220,41.088474,-6.002487,2,
hash::22909cbb64a7b63d,38.093094,-3.640442,2,
hash::24d01cfe5a22b498,41.64034,-0.904374,2,
hash::032129168aab9ad8,38.097454,-3.628209,2,
hash::d2fd85a2e30067b2,38.0975,-3.62823,2,
hash::19e9ca1d7b798cfb,41.6351,-0.944432,2,
hash::48350a6dce76940e,41.661175,-0.871166,2,
hash::5134d851b3d52b9a,42.307793,-5.908196,2,
hash::e8d6f57e9f56e972,39.1582,-3.006571,2,
hash::455572c9634003a4,28.364576,-16.366354,2,
hash::bb73e4e3374cb66f,39.21313,-1.725256,2,
hash::1f59176de89346ca,41.622173,-0.875943,2,
hash::b43599ddd42171dd,37.591595,-2.465149,2,
hash::73e6bc5ec3984ce9,39.90518,-4.017429,2,
hash::d7c739a6d2ef55f6,28.96007,-13.594333,2,
hash::75075ef7d2f5a8fe,42.316563,2.105661,2,
hash::64b6c2a56ff01226,37.41248,-6.005126,2,
hash::b39a6191fc2d11ce,38.17689,-3.775363,2,
hash::b03e8e9c1ea71334,39.90518,-4.017429,2,
hash::b517166393943502,40.595875,-3.959029,2,
hash::bbe580c2f1994d5c,41.61111,2.302852,2,
hash::34209dced070c21c,42.97533,-3.685164,2,
hash::2ddf88809ccf4ed5,41.13176,1.2048,2,
hash::69a32b03ac08d5b1,41.648518,1.138414,2,
hash::3addf1f7aa82f1ba,39.81439,3.110123,2,
hash::4e91b3876c4417ff,41.511955,-5.737235,2,
hash::a520dab26725b089,40.642597,-3.182301,2,
hash::678f3d457a951d53,41.664757,-0.86693,2,
hash::42909dcdaded95b2,42.307793,-5.908196,2,
hash::c7951cb14a2cfb1e,40.637,-3.174005,2,
hash::75d9776e35d47c02,41.966156,3.229771,2,
hash::772a4683ed02b4e2,41.483376,1.989428,2,
hash::5ea715b71a68b95c,41.511234,2.105235,2,
hash::5a81aa9584b8c3fc,40.435867,0.399344,2,
hash::803508562716c3e5,41.74155,1.844283,2,
hash::3ebd42f5b3cbb872,41.660282,-0.880715,2,
hash::5874191e64a4706a,40.63393,-3.16137,2,
hash::cd8c47a6e18113b7,36.69435,-6.100985,2,
hash::92686bd1cf9e4ab6,28.009832,-15.390083,2,
hash::8e90f56c3fdc5494,40.952175,-5.649138,2,
hash::7cc8901438ff9785,37.890842,-4.75873,2,
hash::87aaa1d008f7f1fb,28.11217,-15.45012,2,
hash::0e9e6452883f8408,38.315155,-6.302123,2,
hash::2f5329096e0f3bd2,41.622257,-4.77187,2,
hash::6ef9c1e10a042028,41.627865,0.6241336,2,
hash::e44edfa781c9786d,36.62265,-6.36276,2,
hash::9297c8bc3431fe2f,37.13007,-5.4544,2,
hash::98f6436ca3861bcf,36.6865,-6.11807,2,
hash::107d96aa84d92b74,38.687286,-3.438042,2,
hash::18978d432ca4a602,38.687317,-3.438072,2,
hash::42931d528aed7eda,38.142353,-3.723177,2,
hash::57c75d18ffe54908,38.14242,-3.72312,2,
hash::e97cb51b56c161c5,42.40292,2.878294,2,
hash::36d6207d138c317e,42.40289,2.878264,2,
hash::41e0abb9407bfd19,42.40298,2.878354,2,
hash::82d96a4114f8ecbd,42.40295,2.878324,2,
hash::c3a79d1235ccfea5,38.14232,-3.7232,2,
hash::3c8ca642dc65fa19,38.14239,-3.723148,2,
hash::f5cbd9f5844354a5,38.687347,-3.438102,2,
hash::86062bbdd6d373ef,38.687286,-3.438042,2,
hash::de711df9cbb221ee,39.88183,-2.6655,2,
hash::27ac05da3aa59c01,39.881874,-2.665506,2,
hash::1c99768ab67bd28b,39.881947,-2.665634,2,
hash::02d86193e6483c5e,39.88196,-2.665708,2,
hash::804840e46307ad55,36.155197,-5.45548,3,
hash::28df8510accd07a0,36.112305,-5.453833,3,
hash::efd5b44701f97ca0,36.112152,-5.453486,3,
hash::846dc6176575f4b6,36.754852,-5.821372,4,
hash::4df3674679502d90,36.748947,-5.823714,4,
hash::08c441facf88da4a,36.51844,-6.282162,2,
hash::3180feccb40d8821,36.53695,-6.302525,2,
hash::f4e1a00ec0836030,36.42932,-6.144811,2,
hash::34517b46d32e13fa,36.42073,-6.15131,2,
hash::416efc6cbf73b367,36.283848,-6.083033,4,
hash::2dd7ebcc82d20659,36.614822,-6.210301,3,
hash::b7c898468466e8ee,36.58709,-6.2193,12,
hash::4a3c69c1bac06d9e,36.69128,-6.159062,2,
hash::3bdfc5371c801716,36.69391,-6.153907,6,
hash::0b3b59fa5fc27b3b,36.699135,-6.124987,6,
hash::f20f2fb6fdb99731,36.71029,-6.12509,6,
hash::a87325daecb2a7a8,36.17654,-5.34884,4,
hash::059956f8a3e84437,36.181877,-5.440045,3,
hash::ac0b65d70a5dc64b,36.528484,-6.18309,4,
hash::9201d88a7d778bc0,36.63229,-6.367801,3,
hash::86e96e1a5bf978f1,36.454994,-6.210338,3,
hash::e3a0085ff773d3e7,36.855793,-5.6533957,4,
hash::3cab5160f39e5dda,42.953663,-6.149248,3,
hash::05835873736bf05f,42.21686,-1.693201,2,
hash::c41d3573bb0f8539,39.38103,3.23585,2,
hash::d9b4e984944a47be,39.37887,3.23776,2,
hash::db73b1fba033877f,42.326942,-8.028995,2,
hash::835a1680beb3c9dd,28.732742,-13.87026,8,
hash::f30b86e98ffeff62,38.965057,-0.1308879,2,
hash::2b5d32446e50dd1e,40.44653,-3.4869685,1,
hash::1105d655ce93e978,38.95091,-0.1671,2,
hash::a96c53f761dfddae,39.847687,4.256532,1,
hash::efa0fe8e913d3ac9,39.847687,4.256532,1,
hash::88e4de011845da3b,39.847687,4.25647,1,
hash::2b896a5134e40780,39.847687,4.25647,1,
hash::0eae2f18b9957b2e,39.847675,4.256408,1,
hash::41d116265106a8b6,39.847675,4.256408,1,
hash::20c547980ba03776,39.84768,4.256355,1,
hash::3787bdac33bd119b,39.84768,4.256355,1,
hash::1959016a1cb90db1,38.753204,-0.549439,2,
hash::d4ac836dfa1ae320,42.62134,-8.985262,4,
hash::6b937e23c1df42ba,41.16175,1.440501,2,
hash::80f77d29dede06b5,41.16167,1.440585,2,
hash::ae0bde32853d2ac8,43.25981,-4.068684,2,
hash::803675696ea4431e,40.443268,-3.689518,2,
hash::04f35618c691f0e7,40.44319,-3.68949,2,
hash::64869d64a1f768e4,40.440506,-3.687688,2,
hash::e2afa8b509d2b373,40.440506,-3.687688,2,
hash::048b36590a49e03b,40.442497,-3.6944122,2,
hash::0d944d0f320e9cfa,40.440002,-3.687541,2,
hash::e24e7ab31a840b29,40.440674,-3.687668,2,
hash::7e630f192e2dfd7c,40.440674,-3.687668,2,
hash::93b5037665177068,40.44185,-3.688304,2,
hash::1e6a708e35db1c08,38.029606,-1.1665332,2,
hash::8a0c95d835dde4a9,38.02963,-1.1665024,2,
hash::ceae53920a4e3b4e,38.029716,-1.1664795,2,
hash::5485ea534d5edd25,38.02985,-1.166394,2,
hash::04494760ecfbd574,38.03002,-1.1662524,2,
hash::f46466f27d5498c4,38.030052,-1.1661988,2,
hash::f4573724b9fad95a,38.81867,0.017736731,2,
hash::f80ef792313a5bd7,38.81863,0.018371236,2,
hash::4a8543fbc03156aa,41.67683,-0.890236,2,
hash::8dab0c06cce11eb8,36.71493,-4.4558735,2,
hash::5f718586893e7f2a,40.503605,-3.371494,2,
hash::5ce082e60252184d,40.52684,-3.6506126,4,
hash::807208a1394df4a4,39.41903,-0.3779663,2,
hash::60e10adfbf021f46,36.142826,-5.462257,2,
hash::22c8b6179cb86827,36.842224,-2.4430947,4,
hash::c780f75ccc3e7ae2,41.65923,-0.9188606,2,
hash::55f1e777dc375c27,43.414654,-5.796494,2,
hash::16f7aab3eee46e6f,38.861526,-6.971206,2,
hash::619e5ae570b9211b,41.457054,2.227471,2,
hash::f007130551df0add,42.360764,-3.6949522,2,
hash::a17e7ff0d5d209ba,39.46809,-6.39661,2,
hash::a1670840a10a6fde,39.475418,-0.4037812,2,
hash::2d5f334baa435cd7,36.61496,-6.2119613,2,
hash::2bc5b2c809afc5b7,40.524044,-3.8849869,2,
hash::d15a7ba80387e000,38.258324,-0.7303978,2,
hash::6e2a1eb7ae459e0a,38.537235,-0.1749338,2,
hash::fa88e3ac0638fe44,36.536186,-4.634423,2,
hash::87efaa0c1a7c0cf5,38.97078,-0.169379,2,
hash::86d1efb3831f1d78,37.15521,-3.609714,2,
hash::0118f1e3ba7a8668,37.78258,-3.7687507,2,
hash::e2b86a82601c4504,36.696854,-6.11387,2,
hash::e282927a91abe6d2,36.67331,-6.1510887,2,
hash::9f7b7000654ec6da,43.536125,-5.694045,2,
hash::b0df9a79e52b6761,38.867584,-6.9896436,2,
hash::61fef564f5f444d1,42.58596,-5.555756,2,
hash::fb9fedf7da6aa200,40.362473,-3.6915781,2,
hash::471d26fca7e9d315,36.181152,-5.4414997,2,
hash::9020c0323636d590,36.6884,-4.4585595,2,
hash::2420fcea7fc647b8,40.45305,-3.8693066,2,
hash::790ab076bb4d5225,38.906883,-6.3605747,2,
hash::749f77c76c4aeb4c,37.355198,-5.951394,2,
hash::c83afc189397d0c6,40.32958,-3.8884416,2,
hash::a2b1be292fb38f9e,43.31465,-1.8767096,2,
hash::0105d8030371c534,42.320877,-7.877487,2,
hash::99ccd35bdebe886d,39.55177,2.7042406,2,
hash::451c79fcf6e24db2,41.6424,-4.7627907,2,
hash::5a13f60dd288711c,39.51391,-0.4406281,2,
hash::2eb9ee9f0cb487ff,40.037476,-6.078736,2,
hash::d801ff235ad77541,42.55775,-6.603159,2,
hash::889a15000f6ec85c,42.417053,-8.644966,2,
hash::846269d0ce4b9aa3,40.340855,-3.5363479,2,
hash::dde71b5513e5cb63,36.776314,-2.611875,2,
hash::27c63007c7a463ac,40.44953,-3.527738,3,
hash::931dbac0c745bb89,38.40799,-0.4243015,2,
hash::437f859d47481b59,37.368176,-6.035233,2,
hash::c33898c62ffd25a6,37.40947,-5.940122,2,
hash::37195afd920e8512,40.923634,-4.1104975,3,
hash::b99fb00a7175475f,43.30017,-3.004592,2,
hash::5ec40cc082125118,41.127766,1.2051377,2,
hash::ec7dab3d78e1ce51,41.669815,-4.7087846,3,
hash::0950df764be18de1,40.36928,-3.6015737,2,
hash::34fb0874dcf63036,38.000305,-1.1431254,2,
hash::fd6eb77c1be52447,41.506645,-5.728588,2,
hash::1e3f6586e1610b3e,41.506645,-5.728588,2,
hash::27c079a2e5807997,41.506645,-5.728588,2,
hash::a9fa548f8bd792de,41.506645,-5.728588,2,
hash::8aa1b2c5d6cc76db,39.41854,3.13627,2,
hash::62ed23a27b66479c,42.73892,-1.6339802,2,
hash::21564239b5ead222,42.79972,-1.6188889,2,
hash::0394fb3d505c72c0,41.72307,0.147387,2,
hash::ff2c204dddaee6ab,41.599754,2.028403,2,
hash::a1487c3cc9ac74b4,39.54719,-6.435902,2,
hash::15ac152f0ad6696a,40.205322,-5.959011,2,
hash::ee0711c9ccf6b937,39.815857,-6.329907,2,
hash::d436efa2b9304deb,41.993565,-1.686601,2,
hash::68374b2064f0f52c,43.586216,-7.2903533,2,
hash::fc9357380bd4eec8,39.792633,-6.389783,2,
hash::4bcdc326865f8bf8,38.716415,0.140677,4,
hash::4a79e332a6fe8a8a,38.98971,-1.847653,26,
hash::eb2280002bac6639,39.4566,-0.3458,20,
hash::0fdc37a72795c232,28.96572,-13.55302,4,
hash::99f54e0577d8a5d8,42.86166,-2.667503,36,
hash::0dc41a6590514702,40.47826,-3.689282,64,
hash::2180ec3bca0c1570,39.96623,-4.796599,8,
hash::2497e29150fa0e9d,40.95133,-5.6498,4,
hash::dcaf5edab49a30d3,40.5087,-3.643534,3,
hash::abba821cbcaedde0,28.033222,-15.403734,50,
hash::efafadf7fe6f609a,28.444536,-16.278694,7,
hash::e22d40ea312dc4e5,40.44811,-3.801528,2,
hash::ba4fca8ef7628edb,43.309574,-1.943316,14,
hash::817fa143a442dde2,38.367912,-0.469139,2,
hash::782e6f6ce9bd18d3,40.405514,-3.797805,24,
hash::3fff82507514470d,40.404396,-3.797801,6,
hash::ce9703bf49dab764,40.36926,-3.599114,20,
hash::896d10380bef6645,28.396633,-16.546564,10,
hash::d5f4cc09d55a04bf,36.75072,-6.339436,44,
hash::af510ef4368842ec,28.02801,-15.39456,46,
hash::7a71cd65c173b527,39.415997,-0.380054,30,
hash::a5995462ba943400,37.572193,-1.270296,10,
hash::0dc06e09d7272a66,40.44241,-3.845164,2,
hash::19181f50cbb7f44c,36.686325,-4.470688,12,
hash::f26485f174d03e00,37.3844,-5.9724,30,
hash::29c120650411958c,39.59548,2.6486735,10,
hash::48395e5d0cab7f48,42.231472,-8.720774,12,
hash::77fd1436fcca8e27,37.37548,-5.914082,5,
hash::0721add3ff5c50d5,43.321175,-8.316465,6,
hash::07c6038a5f34f133,40.63673,-4.016847,4,
hash::e42a568b61f42749,40.636868,-4.016547,18,
hash::8f687a7f20ea7673,40.540997,-3.613555,32,
hash::07a9abd2c2a61de4,38.81834,0.023807,10,
hash::b1108257019a430a,39.95211,-3.995296,11,
hash::81914824fe86dfb5,40.506283,-3.333021,14,
hash::e8d3fb9739e08cdf,43.54103,-5.659416,4,
hash::027206f5655eff91,41.66423,2.2692795,18,
hash::5b2cfbd7beeccfd8,41.3474,2.077662,7,
hash::c4dafbccf756f78b,38.0331,-1.1477,10,
hash::f515ae2e72ad0a7a,41.56306,2.035119,26,
hash::e3e048955f2437bf,40.296,-3.763405,10,
hash::0f8938245aace504,43.428104,-3.838163,24,
hash::d988b35fdeba37ef,41.405617,2.19174,14,
hash::eb18269db204b8f8,41.440662,2.197346,8,
hash::da63f6836a0e4d48,40.441067,-3.784219,4,
hash::bb8e7f88c3452d22,28.097765,-15.455467,24,
hash::63816b915543124a,39.489193,-6.377167,3,
hash::f6d70c9e6dd0fb1f,39.91985,-5.758479,6,
hash::d0efc2846d192da7,39.56416,-5.743659,2,
hash::71623430fb0683dd,40.794773,0.525542,2,
hash::20edc722748adfe4,40.794773,0.525542,3,
hash::979894c0620bbbd4,37.398563,-5.97394,2,
hash::7833ea1e0e60d2c6,43.329483,-3.036876,3,
hash::5c5fb081e3eb1c0d,41.205845,1.524279,2,
hash::f7c3e3df506f53b0,39.42302,3.25882,2,
hash::1a7e8ada76a705a2,40.997147,-4.074821,2,
hash::5d09c3a1dde292d8,42.435112,-3.6812942,4,
hash::9637a6c036d35f84,40.65984,-4.705732,2,
hash::21538609076bb136,42.133194,-8.7945,4,
hash::971ed6daa10c2d13,42.77662,-8.428024,2,
hash::f9be0b74b24c3fe7,43.445778,-7.198059,2,
hash::3181a05294858300,43.32711,-8.436483,2,
hash::b9e376bf2d34a505,42.77553,-8.48324,2,
hash::9116e1eacbadf3f4,39.552628,2.7771497,2,
hash::d77a2a9ac01037f2,39.57511,2.7200258,2,
hash::122d9d0743c6ecc2,39.613056,2.716646,2,
hash::e00e2cb5c8c26a50,41.665634,-0.8086724,2,
hash::19340ff2258f2d10,41.599136,2.090367,1,
hash::0d9a16843237fe7e,41.59913,2.090367,1,
hash::3566425e30f2d489,41.599117,2.090367,1,
hash::b73949733d0be29a,41.59911,2.090367,1,
hash::a0ef49c356f5e555,41.5991,2.090367,1,
hash::a0285ca137dc8c7c,41.599087,2.090367,1,
hash::2a6ef30d2c831350,41.900486,2.769086,2,
hash::d9e3869cccf20faa,41.925808,2.245801,4,
hash::675de8831d704204,39.448727,-0.6230556,4,
hash::9265557e5b4e5ef5,40.03061,-0.0499535,4,
hash::3fb4f5078e0910b4,40.813717,0.54366696,2,
hash::682651ae784ef412,38.687405,0.13658,2,
hash::95eef1686969d0ba,37.893726,-4.749551,1,
hash::c44d54ea9c1abb99,37.86788,-4.781741,3,
hash::1814becc5c6e9d98,37.90215,-4.78933,4,
hash::3b3d56f77fee59fc,37.89848,-4.73468,4,
hash::58894fd107fdb821,37.408848,-4.485739,3,
hash::8e5e9fb86ba05ef4,38.03801,-4.3232,2,
hash::c1906b881501758a,37.39723,-4.764911,3,
hash::bee44e0ca0aa1075,41.6119,-4.112466,2,
hash::b3b9924c93108c06,38.99272,-0.159608,2,
hash::1cbda66caa990c29,37.184063,-3.5959058,2,
hash::ba7a374e4258893e,37.171177,-3.590299,2,
hash::af4705ac72513237,42.336975,-8.571951,2,
hash::29d4c848acadf27d,43.440376,-3.841278,3,
hash::fbe7febd48cfab86,42.368313,-3.752121,4,
hash::bc0f1603f2ee3ba7,39.450676,-0.4600953,2,
hash::ff225dc64c9a80bc,38.840874,-0.5214257,3,
hash::24cb71a7c040e440,38.700073,-0.4797758,3,
hash::a5d6e0e45b5ba47c,38.70889,-0.4716289,4,
hash::8c09f2f96a8ff054,38.86562,-1.0941365,3,
hash::d41f52eac5b7fe0f,39.150562,-0.4314557,3,
hash::e430d8755020209e,38.71929,-0.6607552,3,
hash::2d6fd5e3bc284603,38.942486,-0.4442007,3,
hash::cec97a60c3f8fba5,39.500484,-0.422867,2,
hash::1692f5ef542f1741,39.92287,-0.1972711,3,
hash::e40f051f16049a64,38.422653,-0.3949398,3,
hash::45ce9985d6199947,38.96444,-0.5854224,2,
hash::178a9e08d139c757,39.036827,-0.658798,2,
hash::b31dcfb032da4f04,39.49305,-0.6805213,3,
hash::5d95ec6e9bee56af,39.472385,-0.7179286,3,
hash::1bfa613cf0e5d26e,39.163017,-0.2467125,5,
hash::f9afcde9713c37fb,38.83125,0.111663,4,
hash::0c0004ed21be4bfd,36.708027,-2.8087144,4,
hash::9e29817697da7c2b,38.963116,-0.185076,1,
hash::4261bf506d48ccec,39.68209,-0.3288817,4,
hash::9d416018f46d721c,40.07285,-0.2143678,3,
hash::25747065ebb3be48,39.47646,-0.4156888,3,
hash::00102556f36469be,39.80153,-0.1356125,3,
hash::6db5ad212cacc645,39.49189,-0.3966454,3,
hash::deda17e3d022df8a,38.913284,-0.5532312,3,
hash::665bc2d91b67cc1a,38.626427,-0.6731486,2,
hash::7b257a50ec9ff0a5,39.48732,-1.1014501,3,
hash::161bd8af4ea596c0,38.398163,-0.5245413,2,
hash::62f451ae1a41fbb4,39.14953,-3.0174217,5,
hash::194003c7f623c62e,39.933235,-0.0997362,3,
hash::6d4159902ea2411d,39.94509,-0.097913,2,
hash::49124489e66958d7,38.991283,-0.519735,3,
hash::075c329235254f8a,42.000484,3.032022,2,
hash::6c2c9f47d024358e,43.302864,-3.0049546,22,
hash::8accf5904af21a85,43.302864,-3.0049546,2,
hash::241b0772c83f4c86,40.28298,-3.68713,2,
hash::b29467d29f1f15c8,40.28298,-3.68713,22,
hash::f7989fec5bd628d5,40.50914,-3.8764424,24,
hash::04f66a8406679f1a,40.50914,-3.8764424,2,
